pos	Is really tired from sorting books. ) So... much... books! Yeah. New haircut!!
pos	@biggame2175 3negneg pounds was pos years ago..James!! I finally know ur name sweetie
pos	@maxbaumann because im mike rann i suck for 5neg bucks a warm meal
pos	Ah thankgoodnees got the code he said it should be working within 2pos hours
pos	@rafaelboo Just followed you btw. Now that I found you  HUGS
neg	i feel left out because the storm decided to miss morgantown
pos	@Jeff_isChill Awww. Come bring me one!
pos	@mileycyrus http://twitpic.com/6shtr - B-E-A-U-T-I-F-U-L  you look so young, and your makeup is flawless.
neg	got her purse and iphone stolen last night
neg	@LilithHecate
pos	Just laying around with Lacy watching movies. Nothing better than this
neg	@ZoeyCaruso what do you want? F u! Haha jk.. Come over I'm bored!
neg	Here at sunfest making our rounds and there's no one here
neg	@kmichael_photog I miss being mean to you.
pos	@andrewbowlin try rolling out the other side of the bed  See if that helps...
pos	Just got the Nashville IHOP staff to hit the Dougie with me and Mayne. What a fucking night
neg	@DEC66 Sadly not brass and mahogany, but that's a nice thought! Steampunk'd NAS!!  It's Chinese.
neg	Gaaaaaaaaaah I hate finals...
neg	Studying Financial Accounting &amp; Innovation Management.. That's basically all I'll do this week
neg	Worried about NSO Birth Certificate application  There are 3 things that MIGHT go wrong...
pos	@cwtsh Yey!!! hufen ia! I love that!  Thanks Cat! *throws yorkie ice cream to Cat to say thanks and good luck*
neg	Dad makes such a fuss of eg booking train tickets online. Says it's generational but can't say how devs could make the experience better.
pos	sittin at my mates house
neg	next problem - - - NO HANGING SPACE LEFT
neg	Well thats me for the day, watching Panthers tonight beat the Saints (fingers crossed) cause there are no QLD teams playing this round
pos	watching the vid about google wave...cool
neg	@softthistle *hug*
pos	@philsheard Thanks for the tip. Now, if only I could reach a score of 1negneg!  #flightcontrol
neg	@jessehlopez12 Not yet...hopefully an app will come out for it...considering you can't even record video
neg	Just dropped off Carm @ the airport. Bleh, I'm not good at goodbyes. What a way to start the day
pos	@katedohe How's the newly arrived furniture?
pos	@shaunjumpnow i think its illiegal... but you know lol
pos	&quot;Big &amp; Rich - Between Raising Hell and Amazing Grace&quot;  The story of my life  ♫ http://blip.fm/~7hdp9
pos	@godfatherobie Yeah I saw that, cool. You deserve it, you've put loads into Xi, it's nice nDreams gave you recognition.
pos	-is freezing- winter is tomorrow. MAYBE THATS WHY. Gosh. Oh I'm so pumped for the 3negstm summit in Sydney! AHHHH!
neg	Im sooo bored  i've been striped of my computer prevliges
pos	only 3 days to go this week...wow
pos	1v1negneg tonight  real fun you should try it even though you can't win anything.
neg	@Ashcoates  my tickets av been disptched on 29th.. but not arrived at work.. it wasnt a good idea 2get them sent ot work was it? OH NO!!!
pos	if i remember not to lean forward too far i should be ok  luckily the guys are either with someone or know chris'll kill em if they look
neg	God I rock at cross-checking data, references, and citations.  Too bad doing that doesn't make 1negnegk a year
pos	@MissKellyO you tell the little Twat!  X
pos	Off to bed.  Tired of thinking and typing.    Have a great week!
pos	Youhou jsui en premiere page sur blogasty
pos	Goingg To School, Damn
pos	@jermayn I wouldn't be able to handle that situation well.
pos	moving day here at the day job-my packing's all done, just working until quittin' time in two hours.
neg	At parental home for a flying visit. Little sister being her usual self, not making me feel welcome  families = difficult.
pos	yay for waking up late
pos	had some fun at the one dollar bookstore
pos	@zey_rochelle Ok lil sis,I got you. Im gonna put a rush on it just pos u Lutfen gel,cok sevinirim
neg	Damn!! There was a bird sitting on the windowsill right next to me - by the time I'd grabbed the camera it was gone
pos	@drewryanscott Awww that's so sweet  Wish you could see yourz 2
neg	@eeUS We were thinking Friday, but now that we're opening up the Summit that morning, I think we're out of luck!
neg	@babyjew HEY ily
pos	@bayushi_akai Hmm.... tempting offer, but no
pos	@thraeryn thanks!
neg	ironing  and sippin this mojito
neg	1neg min break almost doneee. Its been so busy today. I don't even wanna think how busy tomorrow will be
neg	@emilycpetrie i miss your face. a lot.
neg	cant read new moon for 27 days as i'm getting it for a birthday present  not happy
pos	Heyy they blastin big pun...this shit is takin me back, and I'm lovin it!!! Its such a all around happy day.
neg	@emzii_jayne Not much really, boredddddddddd  you?
neg	i was kidding! lets not really!!! hahaa im jst bored
neg	Would you say &quot;hello&quot; 2 me for the 1st time?? Huuu
pos	getting pretty excited for vacay!!! Heading to Tybee Island EARLY Friday morning until the 28th. what-what!
pos	is so hyped for what these next two months have in store for me  prom, graduation, 18th bday, beach week, greece!!! perfect summer
neg	@magnichic it's almost overrrr... when they introduce a new town the season is always so shortt
neg	Heading back home  It was short but  it was lots of fun!
neg	I hope the tornado doesn't come visit me tonight...
pos	Sittin out the back catching some ray's
pos	everyone should add @pwndiabetes they are the best  totally awesome
pos	@WilliamOrbit I would be very interested to hear the fashion and music talk... will you transcribe it or post to your blog?
pos	voting got the mtv movie awards -  just voted for anna faris as the best comedic performance
pos	@KevinRuddPM glad to know it's you, boss.
neg	@garbetjie Guess you figured out why I'm bleak when you got my sms earlier. Kels can't come to my 21st so she can't say her speech.
pos	@room21pos I have many free suggestions.  Will compile and send to you soon.  Bday video is screaming for my attention right now
pos	Cats are dumb, I almost ran over and cat, slamed on breaks and started having a panic attack ugh... ima shower &amp; then true blood
pos	@canoejohn wow was totally in a trance there
neg	@SNRKing2 I'm gonna go with too late in regards to not injuring myself this early...
neg	everyone is in sheaps meadow but meeee
neg	When my job says jump I jump...they own my life...they pay the bills &amp; mortgage...I'm their bitch  can't wait to get my masters
neg	Needs my 36neg back ..my life is beginning to loose all meaning
neg	got a blog you guys might check out its called www.jely.blogg.no and it on norwaigen
pos	My own Twitters just hatched in my back yard   http://twitpic.com/6p5hv
neg	@hesaidwho omg I shouldn't have clicked on that
neg	Just finished a mountain of ironing and now feeling hot hot hot!!!!
pos	@SimplyLetii yeah but ohwell we have august to meet her
pos	@breagrant use parchment! a tad bit more expensive but theyre reusable beyond all knowledge
pos	@CodeN1Njpos Do you got any of that ICY HOT rub? or Tiger Balm? who knows if it would even do anything...Hope it gets better for ya
pos	@BOGEY117 Yeah it is! Thx.
pos	Ugh. Same issue on 1neg.6 with do_sqlite3 as I had with nokogiri. Seems I'm pioneering here
pos	*sigh (the blissful sort).. best summer-y sort of day all round!...
pos	@UrmiRaj1pos thanks, i'm going to do just that. will see how it goes.
neg	@Lady_Lynn @deanna_raquel ahh man  ok if y'all end up doin sumthin else let me kno so I can meet y'all 2 see wht yal gone do..
pos	Come In With The Rain -TSwift
neg	is preparing Sunday presentation for emirati boss(es) ... yes, we work on Sunday, even in Bkk  (good thing it'll finish by 1negam.
pos	@AnthonyM_ rumors rumors. doesnt mean shit as long as you know whats really going on
neg	@little_trekker We need to talk! I feel like I haven't talked to you in ages!
neg	@dollabillodh1b lol that's my ish right there. FUCK EM GIRL FUCK EM. problem is I anit got a girl 2 go out n do it wit....
pos	well im going to get ready and go town shooping  x x
neg	only 3 hrs before work and yet i cant sleep...
pos	@freakinthecity what's your blog URL by the way? and can we be friends?
pos	S is asleep, Dinner is eaten  going to read my book and hopefully will be in bed early, too many late nights looking weary now :-s
neg	Going to the see @jonasbrothers today and @ddlovato so excited. But my blackberry broke AGAIN i'm so upset
pos	@Amandaalmondjoy I wasn't getting your tweet updates on my phone and I didn't know why...But I fixed it! And now I do!
pos	@sroxy Good because I enjoy using that word.
pos	sleeping with @queenofleaves and @maggiearaujo  this is gonna mkaed adrees phone go off!
pos	@Rubaa It was actually intended to sound silly and kinda oxymoronic I suppose. Strange is good though.
neg	is at home sick
pos	@Laurathesmall I watched that night before last, Greg goes to my cousins school
neg	SOS. Should I join lit soc or not. Really have no idea and I dont want to regret
pos	Now, going for pints
neg	it's so ugly when non-contextual
neg	@Bwilkins hey, I'm really sorry to hear about your grandpa. That's a horrible loss.
pos	@jonathanrknight your secrets are safe with me  hehe! so send one my way....Love ya babes!  Now get that ass shakin for the summer!!Summer
neg	In your brown eyes I was feeling low
neg	really wants to go back home to Hawai'i.... Waimanalo blues.
neg	rhiannon, neither am i  lol. haven't actually said a word to him since year 8. HOW DEPRESSING!.  tear, tear.
neg	Cat passed away. 1998-2negneg9. Im gonna miss that fat bastard.
neg	I'm awake!  I'm awake.  And still tired.
neg	@xthemusic I know the feeling  But I don't really care, 'cause I prefer rain over hot weather ^^
pos	@damygeebo Carli's my friend
neg	Forgot her zoo card at home. Realized error after family unloaded into stroller
pos	Just woke up. Hungry as usually. Back on my other number on tuesday  getting roast pork today. Nom!
neg	13 hrs. held in ER in the hospital is no fun.  and i missed my gurls funeral  RIP Heaven.
neg	doesnt want to go to work
neg	haha I'm bored too  it sucks
pos	Eating Pizza Hut that my mum ordered for dinner
pos	@CarissaCT my twitter and facebook accounts are linked  I'm considering adding commentary about every thing I do. That'll get the crowds.
pos	http://twitpic.com/6imhf - Yum! Now my house smells like freshly baked cookies!
neg	@TeamGiles ahhhhhhhhhhhh...yes...it's the best!  Austin rocks...I miss it so much!  I miss the hills...the outdoors period!
pos	@thesubways oh i mean on sunday. On MTV Live-Stream.
neg	lost my bag today
pos	@HollBuz Something or someone nudging you? If its someone, it could mean they like you
pos	Falling asleep listening to the new United cd! So far so good! O, and I'll be seeing them live sooooon!!
pos	Phishing scams are just weird. Good thing im so skeptical
pos	@hollymadison123 Hi! You're favorite place is now twittering
pos	@baltimorechop i know the feeling. time heals all wounds, though
neg	Test tweet. &amp; Facebook update.  Hopefully this gets out (Connectivity issues  )
pos	break my posnegnegnegth tweets
pos	@susiewilson Thanks pos the follow
neg	@ScottBaybe  Pack some up and save them for Boston, and I will get you as many followers as you need.
pos	I'm on my dad's boat...i luv it, it's amazing..I'm so happy!
pos	@terrikeller seeing as you were playing it at 1neg3neg last night. hmmmmm....wonder why you dont get enough sleep either.  love you mom.
pos	@durian_girl Taking care of two babies must definitely be exhausting!  (((hugs)))  You're still the best aunt!
neg	@victimista It's over, and I'm gonna miss you too much
pos	@dawnmaloney It ends on May 16th so there is still pleanty of time left for you to get there. Come on down!
pos	@aussie_bryce &quot;Straight to Hell&quot; is HILARIOUS! I'm listening to her comedy album, &quot;For Your Consideration&quot; right now
pos	Marva Dean....if dat aint a Jamaican soundn name! ...luv it
neg	bored just spent pos hours curling my hair... and yes i realize its pos am...
pos	*happiness* I just realized I have not taken any form of sleep aid in the last week. And I keep waking up at about 8-9 am instead of noon
neg	@xokissesfromlo i know.  sorry love. he'll come arounddd!
pos	@ddlovato Aww. I used to always catch those when I was little!
neg	@nycgrl88  i hope not
neg	watching NYminute athome ;; myFamz ditched
pos	@organdonposlife  aww..not a negative! just thought it would vary from person to person
neg	eating toast yum &amp; freaking out about exam tomorrow im screwed
neg	cute bradley. Finished working out and now celine and I are going to eat sushi at yoshi's. I think it's the posth when we go back
pos	havent tak�n a shower in 2 days. just had the best day in pga and the bst night getting stranded with the new friends i met today
pos	@SunnyBuns  Glad you're excited about the update! It probably will be out around next Monday or Tuesday assuming Apple approves it.
neg	Orlando Lost  The Series. Oh Well, Maybe Phoenix, Or Boston, Or Cleveland (The Teams I Like) Will Make It Next Year!
neg	Thoroughly DISTRAUGHT at the fact Atari will be in Europe no longer
neg	Heading to sleep gotta get up early Yuck!! And once again I drank way to much wine tonight  I'm becoming A wino Scary!!!!
pos	Off to revise in the sun.  Hopefully we get visitors today
neg	@tommcfly Enjoy it! I don't have enough time to see movies. Sometimes university sucks!  Spend a good time in Chile! Argentina miss you!
neg	@ShaMonet  dats the life
pos	@bustersdad kitteh!  Good luck
pos	@iamdiddy  they are the most gorgeous girls enjoy it  time moves too fast
pos	@wybew re: OOCSS I often recogn. 'loose objects'. But I wonder: Is the Cascade a feature or a bug in your approach? I ? 'Cascade' in CSS
neg	@rsuenaga Shucks! We'll miss you at the bon dance.   Hope you can attend the ones after that.
pos	#fce Rhubarb, maybe raspberries  ( Edmonton ) Free: I am looking for a rhubarb plant and maybe a few raspb.. http://tinyurl.com/oz6pposn
neg	@heathgerhard awwww  tea sounds just as fantastic tho, so its not a total loss
pos	@blackfeathers Yum.
neg	Dyin to find him
neg	@Brantanamo hoooooooooooooooooooolla! haha how are yoou?  *-* i'm going to school now  love xxxxxxxxxx
pos	with all of my family! This is aswone ! I love my family
neg	@DevinDTA yes it is. This coming week I will be internet deprived, unless I leave camping early or I can get the laptop to work there!
pos	@aybarz why don't you have some toasties?
neg	im lonely  keep me company! 22 female, Corpus Christi - Texas
neg	showered and getting ready to go and do some vacuuming FUN.  haha
neg	Power loss in Cerritos. We r in the dark.
neg	I love my mom...never ever meant to hurt her feelings...I was just being facetious
pos	@Monikamerkyte aww! Thanks!
neg	@mattpro13 i wish i could have panera as much as you do  booo.
neg	Watchin daddy day care!!! Yay haha im so bored
neg	@SADON_ the download is taking so long   im so impatient lol
pos	I think i grew
pos	@bowwow61pos lol..Have a safe flight Mr Moss
neg	On my way to school
pos	Chillin. Thinkin. Gonna go get the cousin later. Exciting stuff.
neg	hey.yanks lost
pos	Watching 'The Click 5 - Jenny' @imeem http://x.imeem.com/n3posLU8DxEQ
pos	i have a drunk english man in the back seat of my car lol
pos	*~oXx ON  DA PHONE WIT FRANNY FRAN  xXo~*
pos	@janet_rosie I thought he was good in Notting Hill which I just watched. I'd probably have a preference for Liz Hurley rather than Hugh
neg	... that's all
pos	is gettin ready to hit the stage!
neg	@colbynegx  not for meee sister
pos	@mallykai don't forget a snorkel! I need to go shopping for one of them soon
neg	@aTruUrbanL no I have to study  but I'm going to the ball nxt wknd r u?
neg	manhattan see you soon.. last night ...
neg	I can't find any good &quot;happy fathers day&quot; ecard!!
pos	@Essex_courier TY for #followfriday Sarah  All's well in Essex?
neg	does anybody know the statistics homework *not that I have started* nobody is answering my emails about business studies...
neg	@JenniferStirlin 5 yass!!!! lol, no one cares to follow me
neg	@carleazy what!!! without me???  remember follow the palm trees. don't be fooled by the decoy
neg	@IamnotRayne Anne was beheaded  Cause she slept with her brother to get a son, cause her son with the king was miscarried :O
pos	@ShannonCzerwin really? cause i could have SWORN you just said, &quot;maybe&quot; hahahah just kidding
pos	gooooodmorning! today we celebrating our 6th anniversary  (btw without the @mahoekst romatic picnic, so no extra kudos  for me ;-))
neg	@ the clinic tryin to find out wats up with boo
neg	@brandius alex is out  She's going to a &quot;baseball game&quot;
neg	@DermotCarmody twitter will be much quieter without you &amp; me babbling on. I'll have to actually do work now too
pos	Wally world with my Momma.
pos	I love you, Remedy.
pos	I really like watching TMZ.
neg	@tommygunnneg1 exactly - much better than my answer. Now I'm off to cry  LOL
pos	@MusicLover_15 Bahaha. Okay! Night!  Haha. Well if you do you'll have to tell me about it. ;) haha ;p
pos	@IamPlatinumP Thank you for the call. I really appreciate it. Made me feel a lil better. And you said the right thing
pos	Ok, enough Twilight for me now. I look like a crazy fangirl. I have my Twilight heroine shots, so I'm sedated for a couple of hours
pos	http://bit.ly/VwV6H VOTE FOR TOM FLETCHER (@tommcfly) PLEASE PLEASE PLEASE.
pos	@lawrasaur  I love you too, Lawr! ;D Lol, last night I crashed at eight.
pos	lol@ pittsburgh playing shitty  i love my red wings babyy &lt;3
pos	Denny's after work. Because the semester is over and it's time for a pitiful celebration.
neg	@EMBlair @EMBlair Ah hell, I have those hourly
neg	@CauseposConceit Dont laugh at me  HA!
neg	@KimKardashian Twitterberry freezes my crackberry
pos	@Fejennings Yeah  Cally Cal its only ever Carolyn when Im trying to be posh
neg	@ivydee betterish. going though the stages. I feel bad, he's not actually dead yet, but i know it's coming soon
neg	Really sad that to have a baby with medical assistance is really expensive and it's kinda criminal the prices they charge
neg	Yesterday was 2 intense! Tryin 2 get as much rest as I can.. but my accountant is callin me &amp; I'm gonna have 2 get up soon..
pos	@sassysandraa hahah yes! just text my moms phone lol @taryn_jane im waiting for my aunt to call me back
neg	@mileycyrus Lucky you! I´ve been studiyn for I think 2 hours! I hate historyyyy! Id rather being boring
neg	Getting ready for work nao.   Someone come see me.
pos	@chongy what's wrong with what? (wnegnegt! 5Ws in a row.. i heart alliteration
pos	@sheebla haha thanks
pos	another day at capgemini  hoping for some sun today!
pos	And! #followfriday @ChrisAxe @GlastoWatch and last but not least @nopolymerchains. Harder Better Faster Stronger!
pos	@_Jowanny I will! I look forward to it
neg	Lost my game.......
pos	@InnerBrat of course I do!  I'm not back in London until the end of the month though.
neg	@sandyd33 It was a baby girl!! Little Annie O'Farrell. It was a great week but I'm stuck in Cork airport now as my flight is delayed
neg	@nikredbull Im going there for vacation this summer so I'm gonna miss out on Steve Aoki
neg	Sectarian marching season  C'mon fellas, that fight was 3negneg yrs ago
pos	Ouch! My Laptop is Hoot... WaridoO HP!?! This smoke gotta be controlled! ==&gt; Pure water plz!!!  lol!  ps: I miss a niggur * sniff!
pos	@Rosbeth That's awesome!
pos	watching chelsea lately w/ aunty mindy&amp; talking to my babyy tony
neg	is goin 2 sheffield later its probly gunna rain it always duz
pos	godd!! i have no bloody idea what im doing  but i like it
pos	got my coffee. everythings good. now im waiting for 1neg o'clock to roll around so i can buy some denver blink tickets!!
pos	@hannah_grenade the Circle City Socialites/Rockford Rage vs Bleeding Heartland Code Blue Assassins &amp; Flatliners! 5/3neg, Bloomington IN
pos	@myfoxphoenix Thanks for all the great #FF recs.
neg	its too bad I gotta miss it &amp; clean though
pos	Happy Mother's Day!
neg	@imalexevans Alex! I now feel your pain, my little brother demolished my poor Balckberry.
pos	@Hyperopia i've done bugger all today! been lush!!
neg	someone has been playing silly buggers with my alarm clock, it said 8.3negam! and it's actually 7.3neg, so much for a lay in
neg	can't believe london has come and gone!  britney was aaaaaammmazzzingggg!! totally love her now!
pos	@meerkatdon I wonder where the screaming libraries are located?
neg	No RSS love in Coast Guards new Outlook 2negneg7  http://bit.ly/PQwm
pos	Goodbye Michigan, Hello Chicago tomorrow mornin'
pos	Had the most inspiring discussion with my 2neg year old about her boobs. This young woman embraces  her femininity in a way I never could
neg	@amarie226 I miss his &quot;I'm thinking of someone&quot; tweets and his tinks!  Hope he gets back here soon.    We need to talk about Saturday!
pos	@_AriSafari_  whats that gona do?? lol ....Ima make clothes again
pos	About to get some sleep! I dig this laptop
neg	@Agent_M Dude that's so sad
pos	@LOSTisStewie it isss!!   i have a lesson a wednesday exam on thursday and then im done forever (: have you got long left?
pos	@emmapumpkinpie http://twitpic.com/67knegj - very hot you could have pulled the shirt up more
pos	@_Flik_ hehe I will keep an eye out.
neg	Pissed that Twitter didn't send ANYTHING to my phone today. I felt so disconnected to the outside world while stuck inside Kohl's
pos	@HiChi23 Have you tried African drumming? Djembe's are a wonderful instrument  Dragon Blessings Xxx
pos	love the new google graphic celebrating 25 yrs of tetris... just played 3 rounds  happy!
neg	no real people have twitters..... it upsets me. only celebrities.
pos	About to kick off #aftrsmachinima - waits for audience to trickle in...oh there they are
neg	@misssybilsimone I knoww..  but he lived a long sucessful life...
neg	@SArmypez what can i bring
pos	@TreoBenny So ur not a mac fan like @Renato71
pos	@lemmiki listening to shakira's objection on the pod. Remember?
pos	http://twitpic.com/5ovvl - My little munchkin, Benji
pos	@AmberNetasha Your welcome babes. Now I don't have to send you movies
pos	@Wardere Not good in my screen resolution  - 168negx1neg5neg resolution - http://ipos2.tinypic.com/2cwwvu8.jpg - It's just the sides..
pos	@LukePritch yeah yeah i know that hahaha but i saw some pictures and it so shorts... weird, but nice  less than 2 weeks |o|
neg	Truck rollover southbound 168 and 81st
pos	@rxgellivictor hi ms. gelli  this is criticalpinaymaxims... can you still remember my name? also always tune in to rx
neg	I'm so tired but I can't fall asleep  Watching Peggy Sue Got Married...and most of my instant queue on Netflix :/
neg	just arrive home from school..err too many homeworks..
pos	I'm done for the day... Oh right only 1negh3neg! Yikes!
neg	@TimmyGotSoul LOL...NOPE ALL MINES!!! AND THA FIRST THING IMMA DO IS ORDER N SUM PIZZA BY MY LONESOME
pos	@Karen23neg683 i thought i was the only one! i admire the iphone, doesn't mean i want one
pos	@crucify_brett Hey, nice to hear from you guys. Yes, I missed your tweets for 2 days. hows you &amp; Fritz
neg	@babyitssel yeah...it is the worst feeling
neg	@Snuffylafagous Your classroom is too far!  TE's will never be the same. Hahaha.
pos	@myrika_fp ugh. Hockey rules over all, in my completely unbiased (or not) opinion
neg	I have a headache
neg	i need coffee, but in this place that stuff is hard to come by
neg	The Belgium waffles we're ready yet.
pos	@magicmaid good morning
pos	@gerben thanks; tposu just stopped buffering and winamp switched to the next song on the playlist  well, at least that one is local ;)
neg	@jemillahayne WHAT ?! Are you serious ?! Sometimes, I have to iron it for MY rents.
pos	@dsobkowiak Quick answer: No, re: characters. Yes, re: writing w/me in mind. If I can't entertain myself, how could it entertain others?
neg	Im feeling numb yet vulnerable.but i have 2 stay focus.at least for a day.. I need a moment alone yet my friends 2 be here
neg	i want a hermes badly!!!!!  ULTIMATE DREAM BAG
pos	@BLAKstarTalk YO YO YO! i been... &quot; rollin down the street, on my big wheel, lookin for a happy meal!...&quot; SnoopDoggs 'Gin N Juice' redo
pos	posnegneg updatessssssssssssssssssssssssssssssssssssssssssssssss
neg	@iamchrisc pleeease reply !
pos	suddenly doesn't care about her diet anymore.  Josh is making breakfast!!
neg	Back home trying not to die. Remind me never to experiment with sushi the night bpos a cross country flight
pos	ZOEEEE   i cant find youu !
neg	@ilovejep I want a date night
pos	@3OH3pfr #Starstrukk - I'm excited
neg	@Daroff Shavua tov &amp; lila tov to you too! (I think... I know what Shavua Tov means, what does Lila Tov mean?) ~feeling stupid in NYC
pos	at my cousins graduation party. we got huge ass 6 foot subs and reggae music. it's great  http://yfrog.com/negpos8jjj
neg	@MizzWorthy oh rite
neg	@garygomusic garyyy i was just about to book bristol tickets! how come it got cancelled?  xx
pos	@noi27 oh &gt;&lt; ah 'Que Sera Sera' is on the way [i hope]
neg	@nick_carter Oh I missed it!! My workings of the time zones failed me
pos	Is not ready to Australia yet. Actually she doesn't like packing.
neg	@stephenfry I think you've bnegrked EotL website  No info on imdb, could you summarise what it is? I assume not documentary on Victoria Line
pos	@ChokSmile  good idea para fair. ) anyway , THANKS!
neg	So so hot, football was not a good idea while stil wearing a giant beanie
neg	Trying this hair thing. If it doesnt work... well fail.
pos	@musicjunkiejess That would be awesome! Good luck. White Heart is one of my faves
pos	just spent 5 hours talking to @jazzandliquor, @Billy3G and @iMiiitch  I love them all.
pos	nooo more assessments.... now in holiday mode
pos	@D_Punch Oh that's right, I almost forgot what the &quot;D&quot; stood for.
pos	@rokku http://twitpic.com/posefdy - That's my boy - lounging around doing nothing.
pos	Headed to UT for the Orange &amp; White game!! ...but who will we root for?
neg	doing sound for thesis
neg	@alextrafford I just lost the game
neg	@lornayee it was strange. I really do think it was a fluke...I've been before and liked it. Chalk it up to a bad night, I guess.
pos	@SoulshockLA Hey dude please you can say HI to the new @backstreet_team in twitter ???
neg	@girlmitzi srsly... sounds like something's wrong
pos	@ancmowat A good teacher will say, Hey boy! Don't eat that freaking bacon! Have a celery stick instead.
neg	my head hurts...!
pos	@Lollipopins way too kind! Hopefully it helps!
pos	New Twitter background
pos	not racing today, its raining. ha, um text me
pos	pos,6negneg updates!
neg	Got told off at work today. Slap on the wrist sucks  gotta get my arse in gear!
neg	i'm sad....problems with my girlfriend....
pos	@ameeface just then
neg	@mistersill sorry to hear that
pos	aww watch Taylor Swift's new video for You Belong With me! It's soo cutee! Taylor Swift, you are my idol
pos	Tomorrow night we're playing a full band acoustic set in Hard Rock Caf� in Park Lane,London. Should be fun, acoustic epicness
pos	getting ready to go out with hubby.  First time since he's been home
pos	Hey, friends i just get back from jogging.. gee, it was hot out there!.
pos	Teaching lex the ways of twitter
pos	@Shontelle_Layne I think red would be nice.  Or maybe you could do a mix of red and black.
pos	Just finished watching Supernatural 1xneg9 and the cute boys (especially Jensen Ackles! &lt;3) made me feel a little better
neg	@mordecai My first camera was #Lomo! My li'l bro spoiled it - still nostalgic
pos	i'm currently listening to the music of Ms.Taylor Swift.
neg	Sad  I've eaten all my easter chocolate already...
neg	Stuffy nose...cloudy head...itchy eyes
pos	@aion_amboss Danke dir ^^
neg	trying to psychically will @PokeyBunny to wake up and bring me a happy daze $pos breakfast special. I wish they delivered
pos	@mhemig Fresh sliced peach on wholemeal toast is one of the most exquisite eating experiences one can hope to have!  #coffeetime
neg	@TamboManJoe aww are you getting teased by your YOUNGER brother hun?
neg	@CabotCoop Dang, *that's* what I forgot from TJ's yesterday
pos	Amazing Jeff  Jeff Buckley Grace Around the World EPK Video http://bit.ly/jXYjo
pos	Time to walk the pup then back to work
neg	Damn I wish I was closer to the places I go
pos	@ChinkyGALORE ahhhh shaddaaaaap.
neg	Okay, I have no idea what I did, but my contact list has been erased, and I can't get it synced back on
neg	So tired
pos	@DJFuture I am hear'g you!!  I am tired....gotta get around for work..ttyl! have a geat day too!!
neg	@Dark_vanity aww Im really sorry to hear that,
pos	@ForbesFuture why limit your story to 1posneg ch. Tell all what is #annoying you at www.iamsoannoyed.com
pos	@TheOhanaMama SOOO jealous! I want to live in Maui! I LOVE Hawaii.
pos	Iphone is perfect for subtle eavesdropping, can pause music without even taking it out of my pocket
neg	mental illess is no fun without delusions of grandeur
pos	sounds like a plan to me
neg	Just arrived at work having taken Deb to the doctors... her neck has seized up again.
pos	New songs up on YouTube right now! the numbered tracks from my upcoming EP.  check it, Wesley Snipes! XD youtube.com/nogoodsoldier
neg	tired, not feeling so hot.
neg	GR! my &quot;lost&quot; check card was under my blanket the whole time! too bad I ALREADY SUSPENDED THE ACCOUNT! LAME! only me
pos	Lovin my life
pos	7 hours and many massages later, I can now spend time with my wife and son. It's mother's day ya'll. Don't forget to grab a gift or card.
neg	@soaps3 Me too  I am a bad daughter, no church going for me. I hope to sleep until noon again tomorrow, lol
neg	I can't get the iphone voice control to play INXS...  I've tried saying it and spelling it.  I have to do it by album name...
pos	@RyanSeacrest TAMPA!  So much here - Howl at the Moon/Hard Rock/beaches/'typical' bachelor party clubs. Let me know when you're coming!
neg	footy tournament ruined by an injury
neg	@Nancy_Michelle oo that sounds soo good!!  I would be at work! Have a margarita for me!!!
neg	Legs are aching a lot today after that run last night
neg	Summer kick off with suite freedom tonight? Eh.. Still shaken from that dream
pos	Just got home! I had an swesome time with Romeo
neg	Stuck in the rain  http://twitpic.com/5olb6
neg	@valenTINERZ save some food for me..im @ starving..still waiting for a bacon egg &amp; cheese
neg	UP LIKE I AIN'T GOTTA SIT IN CLASS 2MORROW WITH DIS BORING ASS PROFESSOR!! DAMN BREAKS OVER!!
pos	Scary: 1pos% of my time I spend on Google Reader :O http://wakoopa.com/shtole ~wakoopa's pretty fun to look at every once in a while
pos	OMG. I feel stupid thanks to mariel. whom I call dog. haha.
pos	Michelle made me 2 all beef hot dogs...so so good, but i could only eat 1
neg	really wishes i can not go 2 work 2day, dont enjoy it 1 bit
neg	Just heard the figures...$2pos,negnegneg on taxpayers dime for Obama's date night to NY city!!!!
neg	why does my phone have no service?
neg	im soooo sad!! i hate this feeling!!
pos	@goonerjamie thats a good one I like that
pos	@chuckshurley Hey there, Chuck BB. How's England?
pos	@jeflux totally.. i agree
neg	i miss australia. i miss my friends there. my teachers. everything about it .. i wish i could go back in time
pos	@AZ_Wildcat17 actually I am pretty lazy on that drying part. Usually just towel dry and clip up when I am in a rush. Most days
pos	Yay! I've got all my tweets back again - for some reason I really do feel better now
pos	@Nightwyrm  Yes. I think my choice of adjectives implied that.
neg	@perfectxhell unfortunatly not
neg	I dont understand this secret code twitter sends messages in
pos	@maiseyg nothing! just the rain! you woke up at just the right time  how goes your new series?
neg	cute black- but not the Ones.....
pos	@mollywood If it's any conciliation, your pink eye would go lovely with that red dress you're wearing in your icon pic
pos	NOMINATED FOR 8 AWARDS?!?! You guys amaze me!!  Oh wow, you all are just awesome! &lt;3 http://www.teenchoiceawards.com/webdev/index.php
pos	awee, my mom got me some dark chocolate  what a sweetie pie!  AND my sister is helping me study for my bio. test.  jeeez so much love.
neg	I didn't speed my video up you twats.
